Asset_Number,Incident_Date,Gap_Days
600099,2021-08-20 15:42:15,13.0
600099,2021-08-23 15:42:15,3.0
600099,2021-08-24 15:42:15,1.0
600099,2021-08-25 15:42:15,1.0
600099,2021-08-27 15:42:15,2.0
600099,2021-08-27 15:42:15,0.0
600099,2021-08-31 15:42:15,4.0
600099,2021-09-02 15:42:15,2.0
600099,2021-09-05 15:42:15,3.0
600099,2021-09-07 15:42:15,2.0
600099,2021-09-16 15:42:15,9.0
600099,2021-09-28 15:42:15,12.0
600099,2021-10-07 15:42:15,9.0
600099,2021-10-07 15:42:15,0.0
600099,2021-10-13 15:42:15,6.0
600099,2021-10-13 15:42:15,0.0
600099,2021-10-14 15:42:15,1.0
600099,2021-10-21 15:42:15,7.0
600099,2021-10-22 15:42:15,1.0
600099,2021-10-24 15:42:15,2.0
600099,2021-10-25 15:42:15,1.0
600099,2021-11-15 15:42:15,21.0
600099,2021-11-21 15:42:15,6.0
600099,2021-11-25 15:42:15,4.0
600099,2021-12-06 15:42:15,11.0
600099,2021-12-17 15:42:15,11.0
600099,2021-12-23 15:42:15,6.0
600099,2021-12-24 15:42:15,1.0
600099,2021-12-29 15:42:15,5.0
600099,2022-01-08 15:42:15,10.0
600099,2022-01-09 15:42:15,1.0
600099,2022-01-09 15:42:15,0.0
600099,2022-01-12 15:42:15,3.0
600099,2022-01-16 15:42:15,4.0
600099,2022-02-10 15:42:15,25.0
600099,2022-02-10 15:42:15,0.0
600099,2022-02-11 15:42:15,1.0
600099,2022-02-15 15:42:15,4.0
600099,2022-02-18 15:42:15,3.0
600099,2022-02-28 15:42:15,10.0
600099,2022-03-14 15:42:15,14.0
600099,2022-03-19 15:42:15,5.0
600099,2022-03-19 15:42:15,0.0
600099,2022-03-21 15:42:15,2.0
600099,2022-03-28 15:42:15,7.0
600099,2022-03-28 15:42:15,0.0
600099,2022-03-30 15:42:15,2.0
600099,2022-04-02 15:42:15,3.0
600099,2022-04-03 15:42:15,1.0
600099,2022-04-07 15:42:15,4.0
600099,2022-04-08 15:42:15,1.0
600099,2022-04-11 15:42:15,3.0
600099,2022-04-11 15:42:15,0.0
600099,2022-04-11 15:42:15,0.0
600099,2022-04-13 15:42:15,2.0
600099,2022-04-21 15:42:15,8.0
600099,2022-04-21 15:42:15,0.0
600099,2022-04-22 15:42:15,1.0
600099,2022-04-23 15:42:15,1.0
600099,2022-05-03 15:42:15,10.0
600099,2022-05-06 15:42:15,3.0
600099,2022-05-18 15:42:15,12.0
600099,2022-05-20 15:42:15,2.0
600099,2022-05-21 15:42:15,1.0
600099,2022-05-22 15:42:15,1.0
600099,2022-05-24 15:42:15,2.0
600099,2022-05-31 15:42:15,7.0
600099,2022-06-11 15:42:15,11.0
600099,2022-06-17 15:42:15,6.0
600099,2022-06-22 15:42:15,5.0
600099,2022-06-25 15:42:15,3.0
600099,2022-06-28 15:42:15,3.0
600099,2022-07-01 15:42:15,3.0
600099,2022-07-04 15:42:15,3.0
600099,2022-07-06 15:42:15,2.0
600099,2022-07-14 15:42:15,8.0
600099,2022-07-20 15:42:15,6.0
600099,2022-07-21 15:42:15,1.0
600099,2022-07-22 15:42:15,1.0
600099,2022-07-25 15:42:15,3.0
600099,2022-07-26 15:42:15,1.0
600099,2022-08-14 15:42:15,19.0
600099,2022-08-17 15:42:15,3.0
600099,2022-08-17 15:42:15,0.0
600099,2022-08-22 15:42:15,5.0
600099,2022-08-24 15:42:15,2.0
600099,2022-08-25 15:42:15,1.0
600099,2022-09-01 15:42:15,7.0
600099,2022-09-04 15:42:15,3.0
600099,2022-09-09 15:42:15,5.0
600099,2022-09-14 15:42:15,5.0
600099,2022-09-17 15:42:15,3.0
600099,2022-09-18 15:42:15,1.0
600099,2022-10-04 15:42:15,16.0
600099,2022-10-13 15:42:15,9.0
600099,2022-10-18 15:42:15,5.0
600099,2022-10-18 15:42:15,0.0
600099,2022-10-20 15:42:15,2.0
600099,2022-10-20 15:42:15,0.0
600099,2022-10-25 15:42:15,5.0
600099,2022-10-31 15:42:15,6.0
600099,2022-11-03 15:42:15,3.0
600099,2022-11-10 15:42:15,7.0
600099,2022-11-14 15:42:15,4.0
600099,2022-11-24 15:42:15,10.0
600099,2022-12-06 15:42:15,12.0
600099,2022-12-08 15:42:15,2.0
600099,2022-12-18 15:42:15,10.0
600099,2022-12-19 15:42:15,1.0
600099,2022-12-19 15:42:15,0.0
600099,2022-12-24 15:42:15,5.0
600099,2023-01-11 15:42:15,18.0
600099,2023-01-12 15:42:15,1.0
600099,2023-01-18 15:42:15,6.0
600099,2023-01-21 15:42:15,3.0
600099,2023-01-24 15:42:15,3.0
600099,2023-02-01 15:42:15,8.0
600099,2023-02-06 15:42:15,5.0
600099,2023-02-12 15:42:15,6.0
600099,2023-02-15 15:42:15,3.0
600099,2023-02-19 15:42:15,4.0
600099,2023-03-01 15:42:15,10.0
600099,2023-03-04 15:42:15,3.0
600099,2023-03-07 15:42:15,3.0
600099,2023-03-09 15:42:15,2.0
600099,2023-03-20 15:42:15,11.0
600099,2023-03-31 15:42:15,11.0
600099,2023-04-02 15:42:15,2.0
600099,2023-04-03 15:42:15,1.0
600099,2023-04-09 15:42:15,6.0
600099,2023-04-09 15:42:15,0.0
600099,2023-04-22 15:42:15,13.0
600099,2023-04-25 15:42:15,3.0
600099,2023-04-29 15:42:15,4.0
600099,2023-05-05 15:42:15,6.0
600099,2023-05-11 15:42:15,6.0
600099,2023-05-11 15:42:15,0.0
600099,2023-05-15 15:42:15,4.0
600099,2023-05-19 15:42:15,4.0
600099,2023-05-20 15:42:15,1.0
600099,2023-05-25 15:42:15,5.0
600099,2023-06-06 15:42:15,12.0
600099,2023-06-16 15:42:15,10.0
600099,2023-06-24 15:42:15,8.0
600099,2023-07-07 15:42:15,13.0
600099,2023-07-07 15:42:15,0.0
600099,2023-07-13 15:42:15,6.0
600099,2023-07-14 15:42:15,1.0
600099,2023-07-15 15:42:15,1.0
600099,2023-08-01 15:42:15,17.0
600099,2023-08-02 15:42:15,1.0
600099,2023-08-02 15:42:15,0.0
600099,2023-08-03 15:42:15,1.0
600099,2023-08-04 15:42:15,1.0
600099,2023-08-16 15:42:15,12.0
600099,2023-08-22 15:42:15,6.0
600099,2023-08-26 15:42:15,4.0
600099,2023-08-29 15:42:15,3.0
600099,2023-09-04 15:42:15,6.0
600099,2023-09-07 15:42:15,3.0
600099,2023-09-21 15:42:15,14.0
600099,2023-09-22 15:42:15,1.0
600099,2023-09-24 15:42:15,2.0
600099,2023-09-27 15:42:15,3.0
600099,2023-10-03 15:42:15,6.0
600099,2023-10-08 15:42:15,5.0
600099,2023-10-13 15:42:15,5.0
600099,2023-10-18 15:42:15,5.0
600099,2023-10-21 15:42:15,3.0
600099,2023-10-22 15:42:15,1.0
600099,2023-10-25 15:42:15,3.0
600099,2023-10-28 15:42:15,3.0
600099,2023-11-06 15:42:15,9.0
600099,2023-11-09 15:42:15,3.0
600099,2023-11-11 15:42:15,2.0
600099,2023-11-16 15:42:15,5.0
600099,2023-12-04 15:42:15,18.0
600099,2023-12-06 15:42:15,2.0
600099,2023-12-15 15:42:15,9.0
600099,2023-12-20 15:42:15,5.0
600099,2023-12-21 15:42:15,1.0
600099,2023-12-26 15:42:15,5.0
600099,2023-12-27 15:42:15,1.0
600099,2024-01-07 15:42:15,11.0
600099,2024-01-07 15:42:15,0.0
600099,2024-01-09 15:42:15,2.0
600099,2024-01-10 15:42:15,1.0
600099,2024-01-11 15:42:15,1.0
600099,2024-01-13 15:42:15,2.0
600099,2024-01-16 15:42:15,3.0
600099,2024-01-29 15:42:15,13.0
600099,2024-02-08 15:42:15,10.0
600099,2024-02-11 15:42:15,3.0
600099,2024-02-12 15:42:15,1.0
600099,2024-02-18 15:42:15,6.0
600099,2024-02-26 15:42:15,8.0
600099,2024-02-27 15:42:15,1.0
600099,2024-03-03 15:42:15,5.0
600099,2024-03-09 15:42:15,6.0
600099,2024-03-11 15:42:15,2.0
600099,2024-03-12 15:42:15,1.0
600099,2024-03-15 15:42:15,3.0
600099,2024-03-19 15:42:15,4.0
600099,2024-03-27 15:42:15,8.0
600100,2021-04-22 07:33:21,
600100,2021-05-03 07:33:21,11.0
600100,2021-05-06 07:33:21,3.0
600100,2021-05-11 07:33:21,5.0
600100,2021-05-14 07:33:21,3.0
600100,2021-06-10 07:33:21,27.0
600100,2021-06-20 07:33:21,10.0
600100,2021-07-02 07:33:21,12.0
600100,2021-07-05 07:33:21,3.0
600100,2021-07-12 07:33:21,7.0
600100,2021-07-20 07:33:21,8.0
600100,2021-07-23 07:33:21,3.0
600100,2021-07-27 07:33:21,4.0
600100,2021-07-30 07:33:21,3.0
600100,2021-07-31 07:33:21,1.0
600100,2021-08-11 07:33:21,11.0
600100,2021-09-08 07:33:21,28.0
600100,2021-09-24 07:33:21,16.0
600100,2021-09-27 07:33:21,3.0
600100,2021-10-05 07:33:21,8.0
600100,2021-10-16 07:33:21,11.0
600100,2021-10-19 07:33:21,3.0
600100,2021-10-28 07:33:21,9.0
600100,2021-11-02 07:33:21,5.0
600100,2021-11-04 07:33:21,2.0
600100,2021-11-06 07:33:21,2.0
600100,2021-11-09 07:33:21,3.0
600100,2021-11-14 07:33:21,5.0
600100,2021-11-16 07:33:21,2.0
600100,2021-11-20 07:33:21,4.0
600100,2021-12-03 07:33:21,13.0
600100,2021-12-05 07:33:21,2.0
600100,2021-12-07 07:33:21,2.0
600100,2021-12-10 07:33:21,3.0
600100,2021-12-13 07:33:21,3.0
600100,2021-12-22 07:33:21,9.0
600100,2021-12-27 07:33:21,5.0
600100,2021-12-31 07:33:21,4.0
600100,2022-01-01 07:33:21,1.0
600100,2022-01-01 07:33:21,0.0
600100,2022-01-07 07:33:21,6.0
600100,2022-01-20 07:33:21,13.0
600100,2022-01-31 07:33:21,11.0
600100,2022-02-08 07:33:21,8.0
600100,2022-02-15 07:33:21,7.0
600100,2022-02-17 07:33:21,2.0
600100,2022-02-18 07:33:21,1.0
600100,2022-02-22 07:33:21,4.0
600100,2022-02-24 07:33:21,2.0
600100,2022-02-27 07:33:21,3.0
600100,2022-03-16 07:33:21,17.0
600100,2022-04-11 07:33:21,26.0
600100,2022-04-15 07:33:21,4.0
600100,2022-04-20 07:33:21,5.0
600100,2022-04-23 07:33:21,3.0
600100,2022-04-30 07:33:21,7.0
600100,2022-05-07 07:33:21,7.0
600100,2022-05-14 07:33:21,7.0
600100,2022-05-15 07:33:21,1.0
600100,2022-05-20 07:33:21,5.0
600100,2022-05-24 07:33:21,4.0
600100,2022-06-07 07:33:21,14.0
600100,2022-06-16 07:33:21,9.0
600100,2022-06-17 07:33:21,1.0
600100,2022-06-20 07:33:21,3.0
600100,2022-06-23 07:33:21,3.0
600100,2022-06-26 07:33:21,3.0
600100,2022-07-10 07:33:21,14.0
600100,2022-07-12 07:33:21,2.0
600100,2022-07-23 07:33:21,11.0
600100,2022-08-01 07:33:21,9.0
600100,2022-08-07 07:33:21,6.0
600100,2022-08-19 07:33:21,12.0
600100,2022-08-30 07:33:21,11.0
600100,2022-08-31 07:33:21,1.0
600100,2022-08-31 07:33:21,0.0
600100,2022-09-01 07:33:21,1.0
600100,2022-09-01 07:33:21,0.0
600100,2022-09-02 07:33:21,1.0
600100,2022-09-07 07:33:21,5.0
600100,2022-09-09 07:33:21,2.0
600100,2022-09-29 07:33:21,20.0
600100,2022-10-05 07:33:21,6.0
600100,2022-10-06 07:33:21,1.0
600100,2022-10-18 07:33:21,12.0
600100,2022-10-21 07:33:21,3.0
600100,2022-10-24 07:33:21,3.0
600100,2022-10-28 07:33:21,4.0
600100,2022-10-30 07:33:21,2.0
600100,2022-11-15 07:33:21,16.0
600100,2022-11-26 07:33:21,11.0
600100,2022-12-08 07:33:21,12.0
600100,2022-12-17 07:33:21,9.0
600100,2023-01-11 07:33:21,25.0
600100,2023-01-17 07:33:21,6.0
600100,2023-01-28 07:33:21,11.0
600100,2023-02-09 07:33:21,12.0
600100,2023-02-14 07:33:21,5.0
600100,2023-02-15 07:33:21,1.0
600100,2023-02-21 07:33:21,6.0
600100,2023-03-17 07:33:21,24.0
600100,2023-03-17 07:33:21,0.0
600100,2023-03-21 07:33:21,4.0
600100,2023-03-26 07:33:21,5.0
600100,2023-04-07 07:33:21,12.0
600100,2023-04-17 07:33:21,10.0
600100,2023-04-24 07:33:21,7.0
600100,2023-04-25 07:33:21,1.0
600100,2023-05-12 07:33:21,17.0
600100,2023-05-13 07:33:21,1.0
600100,2023-05-15 07:33:21,2.0
600100,2023-05-21 07:33:21,6.0
600100,2023-05-23 07:33:21,2.0
600100,2023-06-05 07:33:21,13.0
600100,2023-06-08 07:33:21,3.0
600100,2023-06-10 07:33:21,2.0
600100,2023-06-17 07:33:21,7.0
600100,2023-06-27 07:33:21,10.0
600100,2023-07-05 07:33:21,8.0
600100,2023-07-07 07:33:21,2.0
600100,2023-07-21 07:33:21,14.0
600100,2023-08-01 07:33:21,11.0
600100,2023-08-24 07:33:21,23.0
600100,2023-09-09 07:33:21,16.0
600100,2023-09-25 07:33:21,16.0
600100,2023-11-06 07:33:21,42.0
600100,2023-12-02 07:33:21,26.0
600100,2023-12-17 07:33:21,15.0
600100,2023-12-30 07:33:21,13.0
600100,2024-01-31 07:33:21,32.0
600100,2024-02-22 07:33:21,22.0
600100,2024-02-27 07:33:21,5.0
600100,2024-03-10 07:33:21,12.0
600100,2024-03-18 07:33:21,8.0
600100,2024-03-19 07:33:21,1.0
600100,2024-03-20 07:33:21,1.0
600100,2024-03-31 07:33:21,11.0
600101,2021-04-13 17:36:42,
600101,2021-04-16 17:36:42,3.0
600101,2021-04-30 17:36:42,14.0
600101,2021-06-09 17:36:42,40.0
600101,2021-06-13 17:36:42,4.0
600101,2021-07-23 17:36:42,40.0
600101,2021-09-11 17:36:42,50.0
600101,2021-10-30 17:36:42,49.0
600101,2021-11-05 17:36:42,6.0
600101,2021-11-08 17:36:42,3.0
600101,2021-11-11 17:36:42,3.0
600101,2021-11-16 17:36:42,5.0
600101,2021-11-24 17:36:42,8.0
600101,2021-12-05 17:36:42,11.0
600101,2021-12-17 17:36:42,12.0
600101,2021-12-19 17:36:42,2.0
600101,2021-12-19 17:36:42,0.0
600101,2021-12-28 17:36:42,9.0
600101,2021-12-29 17:36:42,1.0
600101,2022-01-20 17:36:42,22.0
600101,2022-01-26 17:36:42,6.0
600101,2022-02-13 17:36:42,18.0
600101,2022-02-16 17:36:42,3.0
600101,2022-02-24 17:36:42,8.0
600101,2022-03-06 17:36:42,10.0
600101,2022-03-14 17:36:42,8.0
600101,2022-03-23 17:36:42,9.0
600101,2022-04-03 17:36:42,11.0
600101,2022-04-10 17:36:42,7.0
600101,2022-04-15 17:36:42,5.0
600101,2022-05-07 17:36:42,22.0
600101,2022-05-13 17:36:42,6.0
600101,2022-07-23 17:36:42,71.0
600101,2022-07-25 17:36:42,2.0
600101,2022-07-26 17:36:42,1.0
600101,2022-10-09 17:36:42,75.0
600101,2022-11-30 17:36:42,52.0
600101,2022-12-03 17:36:42,3.0
600101,2022-12-23 17:36:42,20.0
600101,2023-01-01 17:36:42,9.0
600101,2023-01-09 17:36:42,8.0
600101,2023-01-12 17:36:42,3.0
600101,2023-02-23 17:36:42,42.0
600101,2023-05-04 17:36:42,70.0
600101,2023-05-19 17:36:42,15.0
600101,2023-05-26 17:36:42,7.0
600101,2023-05-27 17:36:42,1.0
600101,2023-05-31 17:36:42,4.0
600101,2023-06-26 17:36:42,26.0
600101,2023-07-11 17:36:42,15.0
600101,2023-07-13 17:36:42,2.0
600101,2023-07-18 17:36:42,5.0
600101,2023-07-25 17:36:42,7.0
600101,2023-07-28 17:36:42,3.0
600101,2023-08-08 17:36:42,11.0
600101,2023-08-14 17:36:42,6.0
600101,2023-08-18 17:36:42,4.0
600101,2023-08-20 17:36:42,2.0
600101,2023-09-09 17:36:42,20.0
600101,2023-10-12 17:36:42,33.0
600101,2023-11-26 17:36:42,45.0
600101,2023-11-27 17:36:42,1.0
600101,2023-12-02 17:36:42,5.0
600101,2023-12-11 17:36:42,9.0
600101,2024-01-27 17:36:42,47.0
600101,2024-02-10 17:36:42,14.0
600101,2024-02-13 17:36:42,3.0
600101,2024-03-01 17:36:42,17.0
600102,2021-04-02 10:45:23,
600102,2021-04-09 10:45:23,7.0
600102,2021-04-21 10:45:23,12.0
600102,2021-05-28 10:45:23,37.0
600102,2021-05-31 10:45:23,3.0
600102,2021-06-14 10:45:23,14.0
600102,2021-07-07 10:45:23,23.0
600102,2021-07-10 10:45:23,3.0
600102,2021-07-21 10:45:23,11.0
600102,2021-07-27 10:45:23,6.0
600102,2021-07-27 10:45:23,0.0
600102,2021-08-08 10:45:23,12.0
600102,2021-08-17 10:45:23,9.0
600102,2021-08-24 10:45:23,7.0
600102,2021-08-30 10:45:23,6.0
600102,2021-08-31 10:45:23,1.0
600102,2021-09-01 10:45:23,1.0
600102,2021-09-09 10:45:23,8.0
600102,2021-09-12 10:45:23,3.0
600102,2021-09-14 10:45:23,2.0
600102,2021-09-14 10:45:23,0.0
600102,2021-10-15 10:45:23,31.0
600102,2021-11-04 10:45:23,20.0
600102,2021-11-08 10:45:23,4.0
600102,2021-11-09 10:45:23,1.0
600102,2021-11-14 10:45:23,5.0
600102,2021-11-14 10:45:23,0.0
600102,2021-11-20 10:45:23,6.0
600102,2021-11-22 10:45:23,2.0
600102,2021-12-12 10:45:23,20.0
600102,2022-01-05 10:45:23,24.0
600102,2022-01-27 10:45:23,22.0
600102,2022-01-31 10:45:23,4.0
600102,2022-02-06 10:45:23,6.0
600102,2022-02-12 10:45:23,6.0
600102,2022-02-24 10:45:23,12.0
600102,2022-03-02 10:45:23,6.0
600102,2022-03-06 10:45:23,4.0
600102,2022-03-07 10:45:23,1.0
600102,2022-03-08 10:45:23,1.0
600102,2022-03-31 10:45:23,23.0
600102,2022-04-24 10:45:23,24.0
600102,2022-04-25 10:45:23,1.0
600102,2022-05-06 10:45:23,11.0
600102,2022-05-07 10:45:23,1.0
600102,2022-05-19 10:45:23,12.0
600102,2022-06-10 10:45:23,22.0
600102,2022-06-17 10:45:23,7.0
600102,2022-06-25 10:45:23,8.0
600102,2022-06-29 10:45:23,4.0
600102,2022-07-18 10:45:23,19.0
600102,2022-08-03 10:45:23,16.0
600102,2022-08-07 10:45:23,4.0
600102,2022-08-13 10:45:23,6.0
600102,2022-08-22 10:45:23,9.0
600102,2022-08-23 10:45:23,1.0
600102,2022-08-29 10:45:23,6.0
600102,2022-09-03 10:45:23,5.0
600102,2022-09-17 10:45:23,14.0
600102,2022-09-18 10:45:23,1.0
600102,2022-09-25 10:45:23,7.0
600102,2022-10-22 10:45:23,27.0
600102,2022-11-03 10:45:23,12.0
600102,2022-11-21 10:45:23,18.0
600102,2022-11-24 10:45:23,3.0
600102,2022-11-26 10:45:23,2.0
600102,2022-12-09 10:45:23,13.0
600102,2022-12-17 10:45:23,8.0
600102,2022-12-20 10:45:23,3.0
600102,2022-12-21 10:45:23,1.0
600102,2022-12-31 10:45:23,10.0
600102,2023-01-06 10:45:23,6.0
600102,2023-01-09 10:45:23,3.0
600102,2023-01-13 10:45:23,4.0
600102,2023-01-25 10:45:23,12.0
600102,2023-02-01 10:45:23,7.0
600102,2023-02-14 10:45:23,13.0
600102,2023-02-15 10:45:23,1.0
600102,2023-02-18 10:45:23,3.0
600102,2023-03-09 10:45:23,19.0
600102,2023-03-26 10:45:23,17.0
600102,2023-04-01 10:45:23,6.0
600102,2023-04-01 10:45:23,0.0
600102,2023-04-11 10:45:23,10.0
600102,2023-04-18 10:45:23,7.0
600102,2023-04-19 10:45:23,1.0
600102,2023-05-02 10:45:23,13.0
600102,2023-05-17 10:45:23,15.0
600102,2023-05-28 10:45:23,11.0
600102,2023-05-29 10:45:23,1.0
600102,2023-06-06 10:45:23,8.0
600102,2023-06-19 10:45:23,13.0
600102,2023-06-22 10:45:23,3.0
600102,2023-06-27 10:45:23,5.0
600102,2023-07-02 10:45:23,5.0
600102,2023-07-11 10:45:23,9.0
600102,2023-07-30 10:45:23,19.0
600102,2023-07-31 10:45:23,1.0
600102,2023-08-07 10:45:23,7.0
600102,2023-08-17 10:45:23,10.0
600102,2023-09-11 10:45:23,25.0
600102,2023-09-21 10:45:23,10.0
600102,2023-10-13 10:45:23,22.0
600102,2023-10-28 10:45:23,15.0
600102,2023-10-28 10:45:23,0.0
600102,2023-11-09 10:45:23,12.0
600102,2023-11-18 10:45:23,9.0
600102,2023-12-15 10:45:23,27.0
600102,2023-12-17 10:45:23,2.0
600102,2024-01-05 10:45:23,19.0
600102,2024-01-07 10:45:23,2.0
600102,2024-01-18 10:45:23,11.0
600102,2024-01-26 10:45:23,8.0
600102,2024-02-06 10:45:23,11.0
600102,2024-02-08 10:45:23,2.0
600102,2024-02-19 10:45:23,11.0
600102,2024-02-21 10:45:23,2.0
600102,2024-02-27 10:45:23,6.0
600102,2024-03-15 10:45:23,17.0
600102,2024-04-02 10:45:23,18.0
600103,2021-04-20 09:35:27,
600103,2021-04-23 09:35:27,3.0
600103,2021-04-25 09:35:27,2.0
600103,2021-04-27 09:35:27,2.0
600103,2021-04-28 09:35:27,1.0
600103,2021-04-30 09:35:27,2.0
600103,2021-05-01 09:35:27,1.0
600103,2021-05-18 09:35:27,17.0
600103,2021-05-20 09:35:27,2.0
600103,2021-05-22 09:35:27,2.0
600103,2021-05-24 09:35:27,2.0
600103,2021-05-31 09:35:27,7.0
600103,2021-06-01 09:35:27,1.0
600103,2021-06-15 09:35:27,14.0
600103,2021-06-15 09:35:27,0.0
600103,2021-06-17 09:35:27,2.0
600103,2021-06-18 09:35:27,1.0
600103,2021-06-20 09:35:27,2.0
600103,2021-06-23 09:35:27,3.0
600103,2021-06-24 09:35:27,1.0
600103,2021-06-25 09:35:27,1.0
600103,2021-06-28 09:35:27,3.0
600103,2021-07-02 09:35:27,4.0
600103,2021-07-07 09:35:27,5.0
600103,2021-07-08 09:35:27,1.0
600103,2021-07-13 09:35:27,5.0
600103,2021-07-18 09:35:27,5.0
600103,2021-07-18 09:35:27,0.0
600103,2021-07-18 09:35:27,0.0
600103,2021-07-22 09:35:27,4.0
600103,2021-08-06 09:35:27,15.0
600103,2021-08-10 09:35:27,4.0
600103,2021-08-15 09:35:27,5.0
600103,2021-08-25 09:35:27,10.0
600103,2021-08-28 09:35:27,3.0
600103,2021-08-28 09:35:27,0.0
600103,2021-08-29 09:35:27,1.0
600103,2021-09-02 09:35:27,4.0
600103,2021-09-04 09:35:27,2.0
600103,2021-09-04 09:35:27,0.0
600103,2021-09-15 09:35:27,11.0
600103,2021-09-16 09:35:27,1.0
600103,2021-09-21 09:35:27,5.0
600103,2021-09-22 09:35:27,1.0
600103,2021-09-30 09:35:27,8.0
600103,2021-10-05 09:35:27,5.0
600103,2021-10-11 09:35:27,6.0
600103,2021-10-17 09:35:27,6.0
600103,2021-10-17 09:35:27,0.0
600103,2021-10-20 09:35:27,3.0
600103,2021-10-30 09:35:27,10.0
600103,2021-11-01 09:35:27,2.0
600103,2021-11-02 09:35:27,1.0
600103,2021-11-04 09:35:27,2.0
600103,2021-11-08 09:35:27,4.0
600103,2021-11-08 09:35:27,0.0
600103,2021-11-09 09:35:27,1.0
600103,2021-11-10 09:35:27,1.0
600103,2021-11-12 09:35:27,2.0
600103,2021-11-12 09:35:27,0.0
600103,2021-11-12 09:35:27,0.0
600103,2021-11-25 09:35:27,13.0
600103,2021-11-28 09:35:27,3.0
600103,2021-11-30 09:35:27,2.0
600103,2021-12-01 09:35:27,1.0
600103,2021-12-06 09:35:27,5.0
600103,2021-12-06 09:35:27,0.0
600103,2021-12-10 09:35:27,4.0
600103,2021-12-12 09:35:27,2.0
600103,2021-12-19 09:35:27,7.0
600103,2021-12-23 09:35:27,4.0
600103,2021-12-23 09:35:27,0.0
600103,2022-01-07 09:35:27,15.0
600103,2022-01-10 09:35:27,3.0
600103,2022-01-17 09:35:27,7.0
600103,2022-01-22 09:35:27,5.0
600103,2022-01-29 09:35:27,7.0
600103,2022-01-30 09:35:27,1.0
600103,2022-01-31 09:35:27,1.0
600103,2022-02-15 09:35:27,15.0
600103,2022-02-17 09:35:27,2.0
600103,2022-02-27 09:35:27,10.0
600103,2022-03-07 09:35:27,8.0
600103,2022-03-09 09:35:27,2.0
600103,2022-03-14 09:35:27,5.0
600103,2022-03-16 09:35:27,2.0
600103,2022-03-19 09:35:27,3.0
600103,2022-03-27 09:35:27,8.0
600103,2022-03-29 09:35:27,2.0
600103,2022-03-31 09:35:27,2.0
600103,2022-03-31 09:35:27,0.0
600103,2022-04-02 09:35:27,2.0
600103,2022-04-02 09:35:27,0.0
600103,2022-04-08 09:35:27,6.0
600103,2022-04-16 09:35:27,8.0
600103,2022-04-21 09:35:27,5.0
600103,2022-04-27 09:35:27,6.0
600103,2022-05-05 09:35:27,8.0
600103,2022-05-08 09:35:27,3.0
600103,2022-05-13 09:35:27,5.0
600103,2022-05-14 09:35:27,1.0
600103,2022-05-15 09:35:27,1.0
600103,2022-05-17 09:35:27,2.0
600103,2022-05-20 09:35:27,3.0
600103,2022-05-24 09:35:27,4.0
600103,2022-05-28 09:35:27,4.0
600103,2022-06-03 09:35:27,6.0
600103,2022-06-06 09:35:27,3.0
600103,2022-06-09 09:35:27,3.0
600103,2022-06-10 09:35:27,1.0
600103,2022-06-16 09:35:27,6.0
600103,2022-06-17 09:35:27,1.0
600103,2022-06-18 09:35:27,1.0
600103,2022-06-22 09:35:27,4.0
600103,2022-06-26 09:35:27,4.0
600103,2022-06-30 09:35:27,4.0
600103,2022-07-04 09:35:27,4.0
600103,2022-07-05 09:35:27,1.0
600103,2022-07-15 09:35:27,10.0
600103,2022-07-21 09:35:27,6.0
600103,2022-07-23 09:35:27,2.0
600103,2022-07-23 09:35:27,0.0
600103,2022-07-26 09:35:27,3.0
600103,2022-07-30 09:35:27,4.0
600103,2022-08-02 09:35:27,3.0
600103,2022-08-08 09:35:27,6.0
600103,2022-08-11 09:35:27,3.0
600103,2022-08-17 09:35:27,6.0
600103,2022-08-20 09:35:27,3.0
600103,2022-08-20 09:35:27,0.0
600103,2022-08-29 09:35:27,9.0
600103,2022-09-04 09:35:27,6.0
600103,2022-09-05 09:35:27,1.0
600103,2022-09-06 09:35:27,1.0
600103,2022-09-08 09:35:27,2.0
600103,2022-09-18 09:35:27,10.0
600103,2022-09-20 09:35:27,2.0
600103,2022-09-22 09:35:27,2.0
600103,2022-09-23 09:35:27,1.0
600103,2022-09-24 09:35:27,1.0
600103,2022-09-28 09:35:27,4.0
600103,2022-10-01 09:35:27,3.0
600103,2022-10-08 09:35:27,7.0
600103,2022-10-10 09:35:27,2.0
600103,2022-10-16 09:35:27,6.0
600103,2022-10-16 09:35:27,0.0
600103,2022-10-21 09:35:27,5.0
600103,2022-10-25 09:35:27,4.0
600103,2022-10-26 09:35:27,1.0
600103,2022-10-28 09:35:27,2.0
600103,2022-11-01 09:35:27,4.0
600103,2022-11-01 09:35:27,0.0
600103,2022-11-02 09:35:27,1.0
600103,2022-11-05 09:35:27,3.0
600103,2022-11-06 09:35:27,1.0
600103,2022-11-08 09:35:27,2.0
600103,2022-11-09 09:35:27,1.0
600103,2022-11-10 09:35:27,1.0
600103,2022-11-17 09:35:27,7.0
600103,2022-11-17 09:35:27,0.0
600103,2022-11-20 09:35:27,3.0
600103,2022-11-25 09:35:27,5.0
600103,2022-11-26 09:35:27,1.0
600103,2022-11-30 09:35:27,4.0
600103,2022-12-05 09:35:27,5.0
600103,2022-12-11 09:35:27,6.0
600103,2022-12-13 09:35:27,2.0
600103,2022-12-20 09:35:27,7.0
600103,2022-12-29 09:35:27,9.0
600103,2023-01-02 09:35:27,4.0
